solar_da,imported_da,exported_da,demand_da,solar_absolute,imported_absolute,exported_absolute,demand_absolute
2020-02-29 08:00:00+00:00,502.69999999999993,81200.0,0.0,81702.7,411.7099999999999,11210.0,0.0,11621.709999999992
2020-02-29 09:00:00+00:00,1597.06,89110.0,0.0,90707.06,1094.3600000000001,7910.0,0.0,9004.36
2020-02-29 10:00:00+00:00,3259.27,95920.0,0.0,99179.27,1662.21,6810.0,0.0,8472.210000000006
2020-02-29 11:00:00+00:00,4681.16,103030.0,0.0,107711.16,1421.8899999999999,7110.0,0.0,8531.89
2020-02-29 12:00:00+00:00,5882.000000000003,110320.0,0.0,116202.0,1200.8400000000029,7290.0,0.0,8490.839999999997
2020-02-29 13:00:00+00:00,7875.890000000002,116820.0,0.0,124695.89,1993.8899999999994,6500.0,0.0,8493.89
2020-02-29 14:00:00+00:00,10638.530000000002,122640.0,0.0,133278.53,2762.6400000000003,5820.0,0.0,8582.64
2020-02-29 15:00:00+00:00,12902.870000000004,129020.0,0.0,141922.87,2264.340000000002,6380.0,0.0,8644.339999999997
2020-02-29 16:00:00+00:00,14798.690000000008,135880.0,0.0,150678.69,1895.8200000000033,6860.0,0.0,8755.820000000007
2020-02-29 17:00:00+00:00,14996.510000000007,144350.0,0.0,159346.51,197.8199999999997,8470.0,0.0,8667.820000000007
2020-02-29 18:00:00+00:00,14996.510000000007,153130.0,0.0,168126.51,0.0,8780.0,0.0,8780.0
2020-02-29 19:00:00+00:00,14996.510000000007,161990.0,0.0,176986.51,0.0,8860.0,0.0,8860.0
2020-02-29 20:00:00+00:00,14996.510000000007,170820.0,0.0,185816.51,0.0,8830.0,0.0,8830.0
2020-02-29 21:00:00+00:00,14996.510000000007,179670.0,0.0,194666.51,0.0,8850.0,0.0,8850.0
2020-02-29 22:00:00+00:00,14996.510000000007,188450.0,0.0,203446.51,0.0,8780.0,0.0,8780.0
2020-02-29 23:00:00+00:00,14996.510000000007,197310.0,0.0,212306.51,0.0,8860.0,0.0,8860.0
2020-03-01 00:00:00+00:00,0.0,8490.0,0.0,8490.0,0.0,8490.0,0.0,8490.0
2020-03-01 01:00:00+00:00,0.0,17680.0,0.0,17680.0,0.0,9190.0,0.0,9190.0
2020-03-01 02:00:00+00:00,0.0,26240.0,0.0,26240.0,0.0,8560.0,0.0,8560.0
2020-03-01 03:00:00+00:00,0.0,34820.0,0.0,34820.0,0.0,8580.0,0.0,8580.0
2020-03-01 04:00:00+00:00,0.0,43280.0,0.0,43280.0,0.0,8460.0,0.0,8460.0
2020-03-01 05:00:00+00:00,0.0,51960.0,0.0,51960.0,0.0,8680.0,0.0,8680.0
2020-03-01 06:00:00+00:00,0.0,60650.0,0.0,60650.0,0.0,8690.0,0.0,8690.0
2020-03-01 07:00:00+00:00,32.92,69270.0,0.0,69302.92,32.92,8620.0,0.0,8652.919999999998
2020-03-01 08:00:00+00:00,954.11,76950.0,0.0,77904.11,921.19,7680.0,0.0,8601.190000000002
2020-03-01 09:00:00+00:00,2512.78,83930.0,0.0,86442.78,1558.67,6980.0,0.0,8538.669999999998
2020-03-01 10:00:00+00:00,4926.560000000001,90010.0,0.0,94936.56,2413.780000000001,6080.0,0.0,8493.779999999999
2020-03-01 11:00:00+00:00,8398.82,95070.0,0.0,103468.82,3472.2599999999984,5060.0,0.0,8532.26000000001
2020-03-01 12:00:00+00:00,17503.540000000005,98390.0,1180.0,114713.54000000001,9104.720000000005,3320.0,1180.0,11244.720000000001
2020-03-01 13:00:00+00:00,21176.610000000004,106470.0,1230.0,126416.61,3673.0699999999997,8080.0,50.0,11703.069999999992
2020-03-01 14:00:00+00:00,26595.790000000005,113360.0,1230.0,138725.79,5419.18,6890.0,0.0,12309.180000000008
2020-03-01 15:00:00+00:00,30619.44000000001,124040.0,1230.0,153429.44,4023.650000000005,10680.0,0.0,14703.649999999994
2020-03-01 16:00:00+00:00,33295.14000000001,133210.0,1230.0,165275.14,2675.699999999997,9170.0,0.0,11845.700000000012
2020-03-01 17:00:00+00:00,33984.60000000001,141850.0,1230.0,174604.6,689.4600000000064,8640.0,0.0,9329.459999999992
2020-03-01 18:00:00+00:00,33986.830000000016,151380.0,1230.0,184136.83000000002,2.2300000000032014,9530.0,0.0,9532.23000000001
2020-03-01 19:00:00+00:00,33986.830000000016,169160.0,1230.0,201916.83000000002,0.0,17780.0,0.0,17780.0
2020-03-01 20:00:00+00:00,33986.830000000016,182960.0,1230.0,215716.83000000002,0.0,13800.0,0.0,13800.0
2020-03-01 21:00:00+00:00,33986.830000000016,191900.0,1230.0,224656.83000000002,0.0,8940.0,0.0,8940.0
2020-03-01 22:00:00+00:00,33986.830000000016,200590.0,1230.0,233346.83000000002,0.0,8690.0,0.0,8690.0
2020-03-01 23:00:00+00:00,33986.830000000016,209220.0,1230.0,241976.83000000002,0.0,8630.0,0.0,8630.0
2020-03-02 00:00:00+00:00,0.0,8640.0,0.0,8640.0,0.0,8640.0,0.0,8640.0
2020-03-02 01:00:00+00:00,0.0,17250.0,0.0,17250.0,0.0,8610.0,0.0,8610.0
2020-03-02 02:00:00+00:00,0.0,25860.0,0.0,25860.0,0.0,8610.0,0.0,8610.0
2020-03-02 03:00:00+00:00,0.0,34490.0,0.0,34490.0,0.0,8630.0,0.0,8630.0
2020-03-02 04:00:00+00:00,0.0,42970.0,0.0,42970.0,0.0,8480.0,0.0,8480.0
2020-03-02 05:00:00+00:00,0.0,51440.0,0.0,51440.0,0.0,8470.0,0.0,8470.0
2020-03-02 06:00:00+00:00,0.0,60500.0,0.0,60500.0,0.0,9060.0,0.0,9060.0
2020-03-02 07:00:00+00:00,409.38,81790.0,0.0,82199.38,409.38,21290.0,0.0,21699.380000000005
2020-03-02 08:00:00+00:00,3482.59,104240.0,0.0,107722.59,3073.21,22450.0,0.0,25523.209999999992
2020-03-02 09:00:00+00:00,10164.6,127480.0,0.0,137644.6,6682.01,23240.0,0.0,29922.01000000001
2020-03-02 10:00:00+00:00,19354.63,147760.0,0.0,167114.63,9190.03,20280.0,0.0,29470.03
2020-03-02 11:00:00+00:00,30369.02000000001,167400.0,0.0,197769.02000000002,11014.39000000001,19640.0,0.0,30654.390000000014
2020-03-02 12:00:00+00:00,43248.220000000016,184200.0,0.0,227448.22000000003,12879.200000000004,16800.0,0.0,29679.20000000001
2020-03-02 13:00:00+00:00,54770.05000000002,201800.0,0.0,256570.05000000002,11521.830000000002,17600.0,0.0,29121.829999999987
2020-03-02 14:00:00+00:00,60402.27,221970.0,0.0,282372.27,5632.219999999979,20170.0,0.0,25802.22
2020-03-02 15:00:00+00:00,65632.11,242640.0,0.0,308272.11,5229.840000000004,20670.0,0.0,25899.839999999967
2020-03-02 16:00:00+00:00,68209.18999999999,264210.0,0.0,332419.19,2577.079999999987,21570.0,0.0,24147.080000000016
2020-03-02 17:00:00+00:00,68759.74999999999,283050.0,0.0,351809.75,550.5599999999977,18840.0,0.0,19390.559999999998
2020-03-02 18:00:00+00:00,68766.62999999999,302540.0,0.0,371306.63,6.880000000004657,19490.0,0.0,19496.880000000005
2020-03-02 19:00:00+00:00,68766.62999999999,320750.0,0.0,389516.63,0.0,18210.0,0.0,18210.0
2020-03-02 20:00:00+00:00,68766.62999999999,331760.0,0.0,400526.63,0.0,11010.0,0.0,11010.0
2020-03-02 21:00:00+00:00,68766.62999999999,349740.0,0.0,418506.63,0.0,17980.0,0.0,17980.0
2020-03-02 22:00:00+00:00,68766.62999999999,365680.0,0.0,434446.63,0.0,15940.0,0.0,15940.0
2020-03-02 23:00:00+00:00,68766.62999999999,380890.0,0.0,449656.63,0.0,15210.0,0.0,15210.0
2020-03-03 00:00:00+00:00,0.0,13630.0,0.0,13630.0,0.0,13630.0,0.0,13630.0
2020-03-03 01:00:00+00:00,0.0,22860.0,0.0,22860.0,0.0,9230.0,0.0,9230.0
2020-03-03 02:00:00+00:00,0.0,31650.0,0.0,31650.0,0.0,8790.0,0.0,8790.0
2020-03-03 03:00:00+00:00,0.0,40100.0,0.0,40100.0,0.0,8450.0,0.0,8450.0
2020-03-03 04:00:00+00:00,0.0,48620.0,0.0,48620.0,0.0,8520.0,0.0,8520.0
2020-03-03 05:00:00+00:00,0.0,57230.0,0.0,57230.0,0.0,8610.0,0.0,8610.0
2020-03-03 06:00:00+00:00,0.0,66020.0,0.0,66020.0,0.0,8790.0,0.0,8790.0
2020-03-03 07:00:00+00:00,194.07,89800.0,0.0,89994.07,194.07,23780.0,0.0,23974.070000000007
2020-03-03 08:00:00+00:00,858.9000000000003,114660.0,0.0,115518.9,664.8300000000004,24860.0,0.0,25524.829999999987
2020-03-03 09:00:00+00:00,1959.15,144290.0,0.0,146249.15,1100.2499999999998,29630.0,0.0,30730.25
2020-03-03 10:00:00+00:00,4786.3600000000015,171820.0,0.0,176606.36000000002,2827.2100000000014,27530.0,0.0,30357.21000000002
2020-03-03 11:00:00+00:00,6858.9299999999985,199640.0,0.0,206498.93,2072.569999999997,27820.0,0.0,29892.569999999978
2020-03-03 12:00:00+00:00,9982.490000000002,226960.0,0.0,236942.49,3123.560000000003,27320.0,0.0,30443.559999999998
2020-03-03 13:00:00+00:00,12512.630000000005,253100.0,0.0,265612.63,2530.140000000003,26140.0,0.0,28670.140000000014
2020-03-03 14:00:00+00:00,14717.420000000006,277220.0,0.0,291937.42,2204.790000000001,24120.0,0.0,26324.78999999998
2020-03-03 15:00:00+00:00,15749.240000000007,301300.0,0.0,317049.24,1031.8200000000015,24080.0,0.0,25111.820000000007
2020-03-03 16:00:00+00:00,16469.670000000002,323350.0,0.0,339819.67,720.4299999999948,22050.0,0.0,22770.429999999993
2020-03-03 17:00:00+00:00,16764.800000000007,343400.0,0.0,360164.8,295.13000000000466,20050.0,0.0,20345.130000000005
2020-03-03 18:00:00+00:00,16764.800000000007,354600.0,0.0,371364.8,0.0,11200.0,0.0,11200.0
2020-03-03 19:00:00+00:00,16764.800000000007,363880.0,0.0,380644.8,0.0,9280.0,0.0,9280.0
2020-03-03 20:00:00+00:00,16764.800000000007,372670.0,0.0,389434.8,0.0,8790.0,0.0,8790.0
2020-03-03 21:00:00+00:00,16764.800000000007,381480.0,0.0,398244.8,0.0,8810.0,0.0,8810.0
2020-03-03 22:00:00+00:00,16764.800000000007,390270.0,0.0,407034.8,0.0,8790.0,0.0,8790.0
2020-03-03 23:00:00+00:00,16764.800000000007,398800.0,0.0,415564.8,0.0,8530.0,0.0,8530.0
2020-03-04 00:00:00+00:00,0.0,8710.0,0.0,8710.0,0.0,8710.0,0.0,8710.0
2020-03-04 01:00:00+00:00,0.0,17260.0,0.0,17260.0,0.0,8550.0,0.0,8550.0
2020-03-04 02:00:00+00:00,0.0,25810.0,0.0,25810.0,0.0,8550.0,0.0,8550.0
2020-03-04 03:00:00+00:00,0.0,34510.0,0.0,34510.0,0.0,8700.0,0.0,8700.0
2020-03-04 04:00:00+00:00,0.0,43540.0,0.0,43540.0,0.0,9030.0,0.0,9030.0
2020-03-04 05:00:00+00:00,0.0,55910.0,0.0,55910.0,0.0,12370.0,0.0,12370.0
2020-03-04 06:00:00+00:00,0.0,69070.0,0.0,69070.0,0.0,13160.0,0.0,13160.0
2020-03-04 07:00:00+00:00,463.24,88060.0,0.0,88523.24,463.24,18990.0,0.0,19453.240000000005
2020-03-04 08:00:00+00:00,3410.41,110990.0,0.0,114400.41,2947.17,22930.0,0.0,25877.17
2020-03-04 09:00:00+00:00,10550.58,133010.0,0.0,143560.58,7140.17,22020.0,0.0,29160.169999999984
2020-03-04 10:00:00+00:00,21313.64,151450.0,0.0,172763.64,10763.06,18440.0,0.0,29203.060000000027
2020-03-04 11:00:00+00:00,34785.3,169300.0,0.0,204085.3,13471.660000000003,17850.0,0.0,31321.659999999974
2020-03-04 12:00:00+00:00,41308.94999999998,197780.0,0.0,239088.94999999998,6523.64999999998,28480.0,0.0,35003.649999999994
2020-03-04 13:00:00+00:00,54623.94999999998,222640.0,0.0,277263.94999999995,13315.0,24860.0,0.0,38174.99999999997
2020-03-04 14:00:00+00:00,61161.31999999999,246270.0,0.0,307431.32,6537.37000000001,23630.0,0.0,30167.370000000054
2020-03-04 15:00:00+00:00,65165.23,267180.0,0.0,332345.23,4003.9100000000108,20910.0,0.0,24913.909999999974
2020-03-04 16:00:00+00:00,68417.51000000001,286120.0,0.0,354537.51,3252.280000000006,18940.0,0.0,22192.280000000028
2020-03-04 17:00:00+00:00,69290.57,304900.0,0.0,374190.57,873.0599999999977,18780.0,0.0,19653.059999999998
2020-03-04 18:00:00+00:00,69308.00000000001,324700.0,0.0,394008.0,17.430000000007567,19800.0,0.0,19817.429999999993
2020-03-04 19:00:00+00:00,69308.00000000001,344350.0,0.0,413658.0,0.0,19650.0,0.0,19650.0
2020-03-04 20:00:00+00:00,69308.00000000001,362750.0,0.0,432058.0,0.0,18400.0,0.0,18400.0
2020-03-04 21:00:00+00:00,69308.00000000001,371500.0,0.0,440808.0,0.0,8750.0,0.0,8750.0
2020-03-04 22:00:00+00:00,69308.00000000001,380250.0,0.0,449558.0,0.0,8750.0,0.0,8750.0
2020-03-04 23:00:00+00:00,69308.00000000001,388900.0,0.0,458208.0,0.0,8650.0,0.0,8650.0
2020-03-05 00:00:00+00:00,0.0,8530.0,0.0,8530.0,0.0,8530.0,0.0,8530.0
2020-03-05 01:00:00+00:00,0.0,17080.0,0.0,17080.0,0.0,8550.0,0.0,8550.0
2020-03-05 02:00:00+00:00,0.0,25530.0,0.0,25530.0,0.0,8450.0,0.0,8450.0
2020-03-05 03:00:00+00:00,0.0,33970.0,0.0,33970.0,0.0,8440.0,0.0,8440.0
2020-03-05 04:00:00+00:00,0.0,43650.0,0.0,43650.0,0.0,9680.0,0.0,9680.0
2020-03-05 05:00:00+00:00,0.0,62630.0,0.0,62630.0,0.0,18980.0,0.0,18980.0
2020-03-05 06:00:00+00:00,1.1,79760.0,0.0,79761.1,1.1,17130.0,0.0,17131.100000000006
2020-03-05 07:00:00+00:00,417.8,102680.0,0.0,103097.8,416.7,22920.0,0.0,23336.699999999997
2020-03-05 08:00:00+00:00,3057.84,124430.0,0.0,127487.84,2640.04,21750.0,0.0,24390.039999999994
2020-03-05 09:00:00+00:00,9902.37,146090.0,0.0,155992.37,6844.530000000001,21660.0,0.0,28504.53
2020-03-05 10:00:00+00:00,16655.95,170130.0,0.0,186785.95,6753.58,24040.0,0.0,30793.580000000016
2020-03-05 11:00:00+00:00,20716.88,197000.0,0.0,217716.88,4060.9300000000003,26870.0,0.0,30930.929999999993
2020-03-05 12:00:00+00:00,26030.68999999999,221030.0,0.0,247060.69,5313.80999999999,24030.0,0.0,29343.809999999998
2020-03-05 13:00:00+00:00,34060.63,241340.0,0.0,275400.63,8029.940000000006,20310.0,0.0,28339.940000000002
2020-03-05 14:00:00+00:00,38381.16,263860.0,0.0,302241.16000000003,4320.530000000006,22520.0,0.0,26840.530000000028
2020-03-05 15:00:00+00:00,41680.12,285960.0,0.0,327640.12,3298.959999999999,22100.0,0.0,25398.959999999963
2020-03-05 16:00:00+00:00,43552.569999999985,306760.0,0.0,350312.57,1872.4499999999825,20800.0,0.0,22672.45000000001
2020-03-05 17:00:00+00:00,44069.44,333020.0,0.0,377089.44,516.8700000000172,26260.0,0.0,26776.869999999995
2020-03-05 18:00:00+00:00,44089.98999999999,360030.0,0.0,404119.99,20.54999999998836,27010.0,0.0,27030.54999999999
2020-03-05 19:00:00+00:00,44089.98999999999,381320.0,0.0,425409.99,0.0,21290.0,0.0,21290.0
2020-03-05 20:00:00+00:00,44089.98999999999,400710.0,0.0,444799.99,0.0,19390.0,0.0,19390.0
2020-03-05 21:00:00+00:00,44089.98999999999,420050.0,0.0,464139.99,0.0,19340.0,0.0,19340.0
2020-03-05 22:00:00+00:00,44089.98999999999,437920.0,0.0,482009.99,0.0,17870.0,0.0,17870.0
2020-03-05 23:00:00+00:00,44089.98999999999,448450.0,0.0,492539.99,0.0,10530.0,0.0,10530.0
2020-03-06 00:00:00+00:00,0.0,8720.0,0.0,8720.0,0.0,8720.0,0.0,8720.0
2020-03-06 01:00:00+00:00,0.0,17320.0,0.0,17320.0,0.0,8600.0,0.0,8600.0
2020-03-06 02:00:00+00:00,0.0,26590.0,0.0,26590.0,0.0,9270.0,0.0,9270.0
2020-03-06 03:00:00+00:00,0.0,35140.0,0.0,35140.0,0.0,8550.0,0.0,8550.0
2020-03-06 04:00:00+00:00,0.0,43800.0,0.0,43800.0,0.0,8660.0,0.0,8660.0
2020-03-06 05:00:00+00:00,0.0,61360.0,0.0,61360.0,0.0,17560.0,0.0,17560.0
2020-03-06 06:00:00+00:00,0.0,77840.0,0.0,77840.0,0.0,16480.0,0.0,16480.0
2020-03-06 07:00:00+00:00,105.67,104720.0,0.0,104825.67,105.67,26880.0,0.0,26985.67
2020-03-06 08:00:00+00:00,684.82,133430.0,0.0,134114.82,579.1500000000001,28710.0,0.0,29289.15000000001
2020-03-06 09:00:00+00:00,2347.52,160590.0,0.0,162937.52,1662.6999999999998,27160.0,0.0,28822.699999999983
2020-03-06 10:00:00+00:00,4509.68,191820.0,0.0,196329.68,2162.1600000000003,31230.0,0.0,33392.16
2020-03-06 11:00:00+00:00,9684.53,220700.0,0.0,230384.53,5174.85,28880.0,0.0,34054.850000000006
2020-03-06 12:00:00+00:00,19330.05,245210.0,0.0,264540.05,9645.519999999999,24510.0,0.0,34155.51999999999
2020-03-06 13:00:00+00:00,25624.47,269260.0,0.0,294884.47,6294.420000000002,24050.0,0.0,30344.419999999984
2020-03-06 14:00:00+00:00,32838.05,290110.0,0.0,322948.05,7213.580000000002,20850.0,0.0,28063.580000000016
2020-03-06 15:00:00+00:00,36268.960000000014,309860.0,0.0,346128.96,3430.9100000000108,19750.0,0.0,23180.910000000033
2020-03-06 16:00:00+00:00,38789.430000000015,331550.0,0.0,370339.43,2520.470000000001,21690.0,0.0,24210.469999999972
2020-03-06 17:00:00+00:00,39426.36000000002,347800.0,0.0,387226.36000000004,636.9300000000076,16250.0,0.0,16886.93000000005
2020-03-06 18:00:00+00:00,39441.61000000002,357040.0,0.0,396481.61000000004,15.25,9240.0,0.0,9255.25
2020-03-06 19:00:00+00:00,39441.61000000002,365040.0,0.0,404481.61000000004,0.0,8000.0,0.0,8000.0
2020-03-06 20:00:00+00:00,39441.61000000002,372690.0,0.0,412131.61000000004,0.0,7650.0,0.0,7650.0
2020-03-06 21:00:00+00:00,39441.61000000002,380330.0,0.0,419771.61000000004,0.0,7640.0,0.0,7640.0
2020-03-06 22:00:00+00:00,39441.61000000002,387950.0,0.0,427391.61000000004,0.0,7620.0,0.0,7620.0
2020-03-06 23:00:00+00:00,39441.61000000002,395430.0,0.0,434871.61000000004,0.0,7480.0,0.0,7480.0
2020-03-07 00:00:00+00:00,0.0,7540.0,0.0,7540.0,0.0,7540.0,0.0,7540.0
2020-03-07 01:00:00+00:00,0.0,18260.0,0.0,18260.0,0.0,10720.0,0.0,10720.0
2020-03-07 02:00:00+00:00,0.0,26030.0,0.0,26030.0,0.0,7770.0,0.0,7770.0
2020-03-07 03:00:00+00:00,0.0,33440.0,0.0,33440.0,0.0,7410.0,0.0,7410.0
2020-03-07 04:00:00+00:00,0.0,40900.0,0.0,40900.0,0.0,7460.0,0.0,7460.0
2020-03-07 05:00:00+00:00,0.0,48340.0,0.0,48340.0,0.0,7440.0,0.0,7440.0
2020-03-07 06:00:00+00:00,0.29,56040.0,0.0,56040.29,0.29,7700.0,0.0,7700.290000000001
2020-03-07 07:00:00+00:00,357.35,63120.0,0.0,63477.35,357.06,7080.0,0.0,7437.059999999998
2020-03-07 08:00:00+00:00,3033.0399999999995,67790.0,0.0,70823.04,2675.6899999999996,4670.0,0.0,7345.689999999995
2020-03-07 09:00:00+00:00,6318.190000000001,71870.0,0.0,78188.19,3285.150000000002,4080.0,0.0,7365.150000000009
2020-03-07 10:00:00+00:00,10937.34,78020.0,0.0,88957.34,4619.149999999999,6150.0,0.0,10769.149999999994
2020-03-07 11:00:00+00:00,16640.4,80340.0,0.0,96980.4,5703.060000000001,2320.0,0.0,8023.059999999998
2020-03-07 12:00:00+00:00,22542.750000000004,81850.0,0.0,104392.75,5902.350000000002,1510.0,0.0,7412.350000000006
2020-03-07 13:00:00+00:00,31134.160000000003,82120.0,1460.0,111794.16,8591.41,270.0,1460.0,7401.4100000000035
2020-03-07 14:00:00+00:00,42374.01999999998,82150.0,5270.0,119254.01999999999,11239.859999999979,30.0,3810.0,7459.859999999986
2020-03-07 15:00:00+00:00,50387.169999999984,82320.0,6120.0,126587.16999999998,8013.1500000000015,170.0,850.0,7333.149999999994
2020-03-07 16:00:00+00:00,54447.45999999998,85660.0,6120.0,133987.45999999996,4060.2899999999936,3340.0,0.0,7400.289999999979
2020-03-07 17:00:00+00:00,55525.19999999998,92040.0,6120.0,141445.19999999998,1077.7400000000052,6380.0,0.0,7457.74000000002
2020-03-07 18:00:00+00:00,55542.42999999999,100500.0,6120.0,149922.43,17.230000000010477,8460.0,0.0,8477.23000000001
2020-03-07 19:00:00+00:00,55542.42999999999,110910.0,6120.0,160332.43,0.0,10410.0,0.0,10410.0
2020-03-07 20:00:00+00:00,55542.42999999999,118550.0,6120.0,167972.43,0.0,7640.0,0.0,7640.0
2020-03-07 21:00:00+00:00,55542.42999999999,126070.0,6120.0,175492.43,0.0,7520.0,0.0,7520.0
2020-03-07 22:00:00+00:00,55542.42999999999,133720.0,6120.0,183142.43,0.0,7650.0,0.0,7650.0
2020-03-07 23:00:00+00:00,55542.42999999999,141100.0,6120.0,190522.43,0.0,7380.0,0.0,7380.0
2020-03-08 00:00:00+00:00,0.0,7440.0,0.0,7440.0,0.0,7440.0,0.0,7440.0
2020-03-08 01:00:00+00:00,0.0,14910.0,0.0,14910.0,0.0,7470.0,0.0,7470.0
2020-03-08 02:00:00+00:00,0.0,22390.0,0.0,22390.0,0.0,7480.0,0.0,7480.0
2020-03-08 03:00:00+00:00,0.0,31470.0,0.0,31470.0,0.0,9080.0,0.0,9080.0
2020-03-08 04:00:00+00:00,0.0,40900.0,0.0,40900.0,0.0,9430.0,0.0,9430.0
2020-03-08 05:00:00+00:00,0.0,48350.0,0.0,48350.0,0.0,7450.0,0.0,7450.0
2020-03-08 06:00:00+00:00,0.0,56040.0,0.0,56040.0,0.0,7690.0,0.0,7690.0
2020-03-08 07:00:00+00:00,141.55,63850.0,0.0,63991.55,141.55,7810.0,0.0,7951.550000000003
2020-03-08 08:00:00+00:00,946.59,74460.0,0.0,75406.59,805.04,10610.0,0.0,11415.039999999994
2020-03-08 09:00:00+00:00,2400.4500000000007,82720.0,0.0,85120.45,1453.8600000000006,8260.0,0.0,9713.86
2020-03-08 10:00:00+00:00,4736.3200000000015,88950.0,0.0,93686.32,2335.870000000001,6230.0,0.0,8565.87000000001
2020-03-08 11:00:00+00:00,6463.6100000000015,95310.0,0.0,101773.61,1727.29,6360.0,0.0,8087.289999999994
2020-03-08 12:00:00+00:00,8324.700000000003,103260.0,0.0,111584.7,1861.090000000001,7950.0,0.0,9811.089999999997
2020-03-08 13:00:00+00:00,10629.190000000002,109620.0,0.0,120249.19,2304.49,6360.0,0.0,8664.490000000005
2020-03-08 14:00:00+00:00,12991.270000000004,114660.0,0.0,127651.27,2362.0800000000017,5040.0,0.0,7402.080000000002
2020-03-08 15:00:00+00:00,14433.900000000007,120690.0,0.0,135123.9,1442.6300000000028,6030.0,0.0,7472.62999999999
2020-03-08 16:00:00+00:00,14875.48000000001,127740.0,0.0,142615.48,441.58000000000357,7050.0,0.0,7491.580000000016
2020-03-08 17:00:00+00:00,15119.450000000008,135040.0,0.0,150159.45,243.96999999999753,7300.0,0.0,7543.970000000001
2020-03-08 18:00:00+00:00,15126.740000000007,142780.0,0.0,157906.74000000002,7.289999999999054,7740.0,0.0,7747.290000000008
2020-03-08 19:00:00+00:00,15126.740000000007,150480.0,0.0,165606.74000000002,0.0,7700.0,0.0,7700.0
2020-03-08 20:00:00+00:00,15126.740000000007,158200.0,0.0,173326.74000000002,0.0,7720.0,0.0,7720.0
2020-03-08 21:00:00+00:00,15126.740000000007,168690.0,0.0,183816.74000000002,0.0,10490.0,0.0,10490.0
2020-03-08 22:00:00+00:00,15126.740000000007,177470.0,0.0,192596.74000000002,0.0,8780.0,0.0,8780.0
2020-03-08 23:00:00+00:00,15126.740000000007,184930.0,0.0,200056.74000000002,0.0,7460.0,0.0,7460.0
2020-03-09 00:00:00+00:00,0.0,7790.0,0.0,7790.0,0.0,7790.0,0.0,7790.0
2020-03-09 01:00:00+00:00,0.0,15260.0,0.0,15260.0,0.0,7470.0,0.0,7470.0
2020-03-09 02:00:00+00:00,0.0,22790.0,0.0,22790.0,0.0,7530.0,0.0,7530.0
2020-03-09 03:00:00+00:00,0.0,30270.0,0.0,30270.0,0.0,7480.0,0.0,7480.0
2020-03-09 04:00:00+00:00,0.0,45490.0,0.0,45490.0,0.0,15220.0,0.0,15220.0
2020-03-09 05:00:00+00:00,0.0,60380.0,0.0,60380.0,0.0,14890.0,0.0,14890.0
2020-03-09 06:00:00+00:00,0.0,79260.0,0.0,79260.0,0.0,18880.0,0.0,18880.0
2020-03-09 07:00:00+00:00,169.39,98960.0,0.0,99129.39,169.39,19700.0,0.0,19869.39
2020-03-09 08:00:00+00:00,1566.38,122000.0,0.0,123566.38,1396.9900000000002,23040.0,0.0,24436.990000000005
2020-03-09 09:00:00+00:00,3464.3699999999994,150300.0,0.0,153764.37,1897.9899999999993,28300.0,0.0,30197.98999999999
2020-03-09 10:00:00+00:00,7741.709999999997,177360.0,0.0,185101.71,4277.339999999998,27060.0,0.0,31337.339999999997
2020-03-09 11:00:00+00:00,17336.57,202460.0,0.0,219796.57,9594.860000000002,25100.0,0.0,34694.860000000015
2020-03-09 12:00:00+00:00,24758.30999999999,227460.0,0.0,252218.31,7421.739999999991,25000.0,0.0,32421.73999999999
2020-03-09 13:00:00+00:00,30213.609999999986,251160.0,0.0,281373.61,5455.299999999996,23700.0,0.0,29155.29999999999
2020-03-09 14:00:00+00:00,40235.19999999998,266960.0,0.0,307195.19999999995,10021.589999999997,15800.0,0.0,25821.589999999967
2020-03-09 15:00:00+00:00,43516.94999999998,292800.0,0.0,336316.94999999995,3281.75,25840.0,0.0,29121.75
2020-03-09 16:00:00+00:00,46186.08999999998,312810.0,0.0,358996.08999999997,2669.1399999999994,20010.0,0.0,22679.140000000014
2020-03-09 17:00:00+00:00,46910.85999999998,329150.0,0.0,376060.86,724.7699999999968,16340.0,0.0,17064.77000000002
2020-03-09 18:00:00+00:00,46939.73999999998,346500.0,0.0,393439.74,28.880000000004657,17350.0,0.0,17378.880000000005
2020-03-09 19:00:00+00:00,46939.73999999998,363820.0,0.0,410759.74,0.0,17320.0,0.0,17320.0
2020-03-09 20:00:00+00:00,46939.73999999998,379010.0,0.0,425949.74,0.0,15190.0,0.0,15190.0
2020-03-09 21:00:00+00:00,46939.73999999998,387880.0,0.0,434819.74,0.0,8870.0,0.0,8870.0
2020-03-09 22:00:00+00:00,46939.73999999998,396720.0,0.0,443659.74,0.0,8840.0,0.0,8840.0
2020-03-09 23:00:00+00:00,46939.73999999998,406750.0,0.0,453689.74,0.0,10030.0,0.0,10030.0
2020-03-10 00:00:00+00:00,0.0,10560.0,0.0,10560.0,0.0,10560.0,0.0,10560.0
2020-03-10 01:00:00+00:00,0.0,19780.0,0.0,19780.0,0.0,9220.0,0.0,9220.0
2020-03-10 02:00:00+00:00,0.0,28480.0,0.0,28480.0,0.0,8700.0,0.0,8700.0
2020-03-10 03:00:00+00:00,0.0,38010.0,0.0,38010.0,0.0,9530.0,0.0,9530.0
2020-03-10 04:00:00+00:00,0.0,46590.0,0.0,46590.0,0.0,8580.0,0.0,8580.0
